molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
9827373,0.786666666667,69,-0.3258818666434499,0.83908045977,59,-0.5618410036531398
9857146,0.8032786885250001,124,-0.2796601924810999,0.8630136986299999,276,-0.43251705782409017
9858084,0.261904761905,0,-0.65327302274169,0.847222222222,158,-0.5355089858135401
9858662,0.8823529411759999,300,-0.22414939190157004,0.634920634921,7,-0.85435894164771
9873849,0.82,153,-0.27329392050169,0.8571428571430001,97,-0.5976911433141097
9885504,0.845070422535,224,-0.24553041248145,0.8915662650599999,322,-0.42856945421678994
9890357,0.802469135802,120,-0.31321861274373003,0.86170212766,270,-0.52012308421055
9901444,0.8714285714290001,281,-0.24339321008799997,0.587301587302,4,-1.0157147680039
9917474,0.782608695652,63,-0.29075475672422,0.859813084112,98,-0.5317443790798999
9922527,0.724137931034,28,-0.33066939681864993,0.849315068493,112,-0.5236372081218601
9926067,0.8676470588240001,268,-0.2344445703884499,0.701492537313,25,-0.8172417125941401
9927432,0.8571428571430001,250,-0.3227475962473999,0.831168831169,58,-0.5860539488351401
9944269,0.891891891892,316,-0.21261467003957996,0.6857142857140001,16,-0.8154951949412399
9947709,0.8,116,-0.26781703943852997,0.853658536585,224,-0.51229508633845
9951300,0.69696969697,12,-0.3565277765616,0.8433734939759999,219,-0.49655241266857003
44532523,informer,informer,informer,0.865384615385,113,-0.5062836148996799
6539593,informer,informer,informer,0.8987341772149999,251,-0.46492292674474023
448008,informer,informer,informer,0.860759493671,104,-0.53018738838104
9826308,informer,informer,informer,0.9072164948450001,290,-0.4705515662923497
6539047,informer,informer,informer,0.6515151515150001,8,-0.8424718309348298
9910722,informer,informer,informer,0.858823529412,264,-0.4656457062436399
5329854,informer,informer,informer,0.853333333333,240,-0.52090299784564
9901964,informer,informer,informer,0.837837837838,185,-0.5429393176830599
57399798,informer,informer,informer,0.8556701030930001,255,-0.5104020743957001
44532204,informer,informer,informer,0.853658536585,223,-0.50085999477172
44418539,informer,informer,informer,0.8666666666670001,235,-0.4606597064921197
25218614,informer,informer,informer,informer,informer,informer
6539361,informer,informer,informer,0.303571428571,0,-1.2701539954465602
766949,informer,informer,informer,0.865853658537,221,-0.4656042209428801
16048303,informer,informer,informer,0.88,169,-0.50888313308818
44397010,informer,informer,informer,0.87012987013,303,-0.41197285025615993
